id,name,order_number,customer_id,created_at,updated_at,processed_at,closed_at,cancelled_at,financial_status,fulfillment_status,email,subtotal_price,total_discounts,total_tax,total_shipping_price_set_shop_money_amount,total_tip_received,total_price,currency,source_name,landing_site,landing_site_ref,cart_token,note_attributes,client_details_browser_width,client_details_user_agent,browser_ip,test,tags,note,discount_codes,shipping_address_country_code,shipping_address_province_code,billing_address_country_code
5003456,#04456,4456,3101,2026-09-19T09:17:00+00:00,2026-09-19T09:17:00+00:00,2026-09-19T09:17:00+00:00,2026-09-26T09:17:00+00:00,,paid,fulfilled,traci51@example.org,91.53,2.59,7.11,9.95,0.0,106.0,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58c0,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",380,Mozilla/5.0 (mobile) Edge/120.0,0.0.0.0,False,vip,,[],AU,NSW,AU
5003457,#04457,4457,1640,2026-09-19T23:40:00+00:00,2026-09-19T23:40:00+00:00,2026-09-19T23:40:00+00:00,2026-09-26T23:40:00+00:00,,paid,fulfilled,manuelbarnes@example.org,166.25,4.15,12.97,0.0,0.0,175.07,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c58c1,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",383,Mozilla/5.0 (mobile) Edge/120.0,0.0.0.0,False,,,[],US,NY,US
5003458,#04458,4458,2659,2026-09-19T22:20:00+00:00,2026-09-19T22:20:00+00:00,2026-09-19T22:20:00+00:00,2026-09-26T22:20:00+00:00,,paid,fulfilled,kylecollins@example.org,659.63,20.46,51.13,14.95,0.0,705.25,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58c2,[],367,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,TX,US
5003459,#04459,4459,2224,2026-09-19T20:06:00+00:00,2026-09-19T20:06:00+00:00,2026-09-19T20:06:00+00:00,2026-09-26T20:06:00+00:00,,paid,fulfilled,jacob77@example.org,114.05,1.52,9.0,0.0,0.0,121.53,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58c3,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1447,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],CA,AB,CA
5003460,#04460,4460,2974,2026-09-19T23:38:00+00:00,2026-09-19T23:38:00+00:00,2026-09-19T23:38:00+00:00,2026-09-26T23:38:00+00:00,,paid,fulfilled,owerner@example.com,221.66,2.29,17.55,0.0,0.0,236.92,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58c4,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",385,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,FL,US
5003461,#04461,4461,2601,2026-09-19T16:06:00+00:00,2026-09-19T16:06:00+00:00,2026-09-19T16:06:00+00:00,2026-09-26T16:06:00+00:00,,paid,fulfilled,marcusirwin@example.org,779.61,29.87,59.98,7.95,0.0,817.67,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58c5,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",357,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,MA,US
5003462,#04462,4462,372,2026-09-19T12:06:00+00:00,2026-09-19T12:06:00+00:00,2026-09-19T12:06:00+00:00,2026-09-26T12:06:00+00:00,,paid,fulfilled,gwilliams@example.net,311.09,6.75,24.34,7.95,0.0,336.63,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58c6,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",392,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],CA,ON,CA
5003463,#04463,4463,3,2026-09-19T18:49:00+00:00,2026-09-19T18:49:00+00:00,2026-09-19T18:49:00+00:00,2026-09-26T18:49:00+00:00,,paid,fulfilled,russellcameron@example.net,379.63,7.2,29.79,9.95,0.0,412.17,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58c7,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",1437,Mozilla/5.0 (desktop) Edge/120.0,0.0.0.0,False,,,[],US,FL,US
5003464,#04464,4464,2475,2026-09-19T13:07:00+00:00,2026-09-19T13:07:00+00:00,2026-09-19T13:07:00+00:00,2026-09-26T13:07:00+00:00,,paid,fulfilled,fsnyder@example.net,188.58,5.39,14.65,7.95,0.0,205.79,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58c8,[],367,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,vip,,[],US,IL,US
5003465,#04465,4465,1522,2026-09-19T19:55:00+00:00,2026-09-19T19:55:00+00:00,2026-09-19T19:55:00+00:00,2026-09-26T19:55:00+00:00,,paid,fulfilled,whiterickey@example.com,397.35,11.77,30.84,0.0,0.0,416.42,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c58c9,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",393,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,TX,US
5003466,#04466,4466,2313,2026-09-19T18:24:00+00:00,2026-09-19T18:24:00+00:00,2026-09-19T18:24:00+00:00,2026-09-26T18:24:00+00:00,,paid,fulfilled,nathan20@example.com,494.19,1.61,39.41,0.0,0.0,531.99,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58ca,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",378,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,vip,,[],US,NY,US
5003467,#04467,4467,110,2026-09-19T21:03:00+00:00,2026-09-19T21:03:00+00:00,2026-09-19T21:03:00+00:00,2026-09-26T21:03:00+00:00,,paid,fulfilled,ikeller@example.net,348.11,8.23,27.19,0.0,0.0,367.07,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58cb,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",381,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5003468,#04468,4468,84,2026-09-19T05:53:00+00:00,2026-09-19T05:53:00+00:00,2026-09-19T05:53:00+00:00,2026-09-26T05:53:00+00:00,,paid,fulfilled,victoria80@example.com,233.32,9.22,17.93,0.0,0.0,242.03,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58cc,[],359,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,TX,US
5003469,#04469,4469,1262,2026-09-19T06:10:00+00:00,2026-09-19T06:10:00+00:00,2026-09-19T06:10:00+00:00,2026-09-26T06:10:00+00:00,,paid,fulfilled,jdiaz@example.org,467.74,12.81,36.4,0.0,0.0,491.33,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58cd,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",749,Mozilla/5.0 (tablet) Chrome/120.0,0.0.0.0,False,,,[],US,MA,US
5003470,#04470,4470,2226,2026-09-19T10:19:00+00:00,2026-09-19T10:19:00+00:00,2026-09-19T10:19:00+00:00,2026-09-26T10:19:00+00:00,,paid,fulfilled,dana54@example.org,384.2,14.68,29.56,0.0,0.0,399.08,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58ce,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",358,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],CA,ON,CA
5003471,#04471,4471,3374,2026-09-19T16:32:00+00:00,2026-09-19T16:32:00+00:00,2026-09-19T16:32:00+00:00,2026-09-26T16:32:00+00:00,,paid,fulfilled,lauren22@example.com,105.06,4.53,8.04,7.95,0.0,116.52,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58cf,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",769,Mozilla/5.0 (tablet) Safari/120.0,0.0.0.0,False,,,[],US,FL,US
5003472,#04472,4472,3157,2026-09-19T16:43:00+00:00,2026-09-19T16:43:00+00:00,2026-09-19T16:43:00+00:00,2026-09-26T16:43:00+00:00,,paid,fulfilled,megan78@example.com,1107.88,17.09,87.27,7.95,0.0,1186.01,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58d0,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1442,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,NY,US
5003473,#04473,4473,371,2026-09-19T18:16:00+00:00,2026-09-19T18:16:00+00:00,2026-09-19T18:16:00+00:00,2026-09-26T18:16:00+00:00,,paid,fulfilled,rreese@example.org,109.67,4.18,8.44,14.95,0.0,128.88,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58d1,[],1434,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,FL,US
5003474,#04474,4474,2600,2026-09-19T01:02:00+00:00,2026-09-19T01:02:00+00:00,2026-09-19T01:02:00+00:00,2026-09-26T01:02:00+00:00,,paid,fulfilled,burkenicholas@example.net,750.19,22.73,58.2,7.95,0.0,793.61,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58d2,[],1447,Mozilla/5.0 (desktop) Safari/120.0,0.0.0.0,False,,,[],US,MA,US
5003475,#04475,4475,950,2026-09-19T00:22:00+00:00,2026-09-19T00:22:00+00:00,2026-09-19T00:22:00+00:00,2026-09-26T00:22:00+00:00,,paid,fulfilled,amanda17@example.com,125.08,4.98,9.61,0.0,0.0,129.71,USD,web,https://northwindco.com/collections/meta,https://facebook.com,cart_00000000004c58d3,"[{""name"": ""utm_source"", ""value"": ""facebook""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1439,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],CA,AB,CA
5003476,#04476,4476,2109,2026-09-19T11:57:00+00:00,2026-09-19T11:57:00+00:00,2026-09-19T11:57:00+00:00,2026-09-26T11:57:00+00:00,,paid,fulfilled,adam68@example.org,36.68,0.72,2.88,7.95,0.0,46.79,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58d4,[],1435,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,NY,US
5003477,#04477,4477,1696,2026-09-19T11:33:00+00:00,2026-09-19T11:33:00+00:00,2026-09-19T11:33:00+00:00,2026-09-26T11:33:00+00:00,,paid,fulfilled,ashleyhernandez@example.net,229.56,4.57,18.0,9.95,0.0,252.94,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58d5,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1452,Mozilla/5.0 (desktop) Safari/120.0,0.0.0.0,False,,,[],US,WA,US
5003478,#04478,4478,1830,2026-09-19T15:30:00+00:00,2026-09-19T15:30:00+00:00,2026-09-19T15:30:00+00:00,2026-09-26T15:30:00+00:00,,paid,fulfilled,tcummings@example.com,192.99,4.61,15.07,14.95,0.0,218.4,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58d6,[],1439,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,WA,US
5003479,#04479,4479,2360,2026-09-19T10:38:00+00:00,2026-09-19T10:38:00+00:00,2026-09-19T10:38:00+00:00,,,partially_refunded,fulfilled,melinda21@example.com,781.14,28.82,60.19,7.95,0.0,820.46,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58d7,[],1442,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,TX,US
5003480,#04480,4480,592,2026-09-19T00:02:00+00:00,2026-09-19T00:02:00+00:00,2026-09-19T00:02:00+00:00,2026-09-26T00:02:00+00:00,,paid,fulfilled,lisa59@example.net,152.01,2.39,11.97,9.95,0.0,171.54,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58d8,[],1434,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,OR,US
5003481,#04481,4481,1189,2026-09-19T07:59:00+00:00,2026-09-19T07:59:00+00:00,2026-09-19T07:59:00+00:00,2026-09-26T07:59:00+00:00,,paid,fulfilled,lewiscraig@example.com,122.13,3.78,9.47,7.95,0.0,135.77,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58d9,[],1449,Mozilla/5.0 (desktop) Edge/120.0,0.0.0.0,False,,,[],US,OR,US
5003482,#04482,4482,1997,2026-09-19T07:08:00+00:00,2026-09-19T07:08:00+00:00,2026-09-19T07:08:00+00:00,2026-09-26T07:08:00+00:00,,paid,fulfilled,marcusreilly@example.net,240.17,9.4,18.46,7.95,0.0,257.18,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58da,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1433,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,vip,,[],GB,ENG,GB
5003483,#04483,4483,20,2026-09-19T21:21:00+00:00,2026-09-19T21:21:00+00:00,2026-09-19T21:21:00+00:00,2026-09-26T21:21:00+00:00,,paid,fulfilled,john11@example.net,112.24,0.35,8.95,0.0,0.0,120.84,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c58db,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",389,Mozilla/5.0 (mobile) Firefox/120.0,0.0.0.0,False,,,[],US,MA,US
5003484,#04484,4484,3459,2026-09-19T21:22:00+00:00,2026-09-19T21:22:00+00:00,2026-09-19T21:22:00+00:00,,,refunded,,daykevin@example.net,148.04,0.16,11.83,0.0,0.0,159.71,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58dc,[],768,Mozilla/5.0 (tablet) Safari/120.0,0.0.0.0,False,,,[],US,FL,US
5003485,#04485,4485,1342,2026-09-19T10:48:00+00:00,2026-09-19T10:48:00+00:00,2026-09-19T10:48:00+00:00,2026-09-26T10:48:00+00:00,,paid,fulfilled,shelley71@example.net,557.72,0.35,44.59,9.95,0.0,611.91,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58dd,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",371,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],GB,ENG,GB
5003486,#04486,4486,3453,2026-09-19T21:14:00+00:00,2026-09-19T21:14:00+00:00,2026-09-19T21:14:00+00:00,2026-09-26T21:14:00+00:00,,paid,fulfilled,fletchergina@example.net,64.98,0.75,5.14,7.95,0.0,77.32,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58de,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",394,Mozilla/5.0 (mobile) Edge/120.0,0.0.0.0,False,,,[],US,CA,US
5003487,#04487,4487,1889,2026-09-19T10:08:00+00:00,2026-09-19T10:08:00+00:00,2026-09-19T10:08:00+00:00,2026-09-26T10:08:00+00:00,,paid,fulfilled,padillasamantha@example.com,419.63,12.52,32.57,0.0,0.0,439.68,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58df,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1430,Mozilla/5.0 (desktop) Firefox/120.0,0.0.0.0,False,,,[],CA,ON,CA
5003488,#04488,4488,786,2026-09-19T02:14:00+00:00,2026-09-19T02:14:00+00:00,2026-09-19T02:14:00+00:00,2026-09-26T02:14:00+00:00,,paid,fulfilled,natashaarcher@example.net,612.7,13.07,47.97,7.95,0.0,655.55,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58e0,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1435,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,FL,US
5003489,#04489,4489,2719,2026-09-19T13:07:00+00:00,2026-09-19T13:07:00+00:00,2026-09-19T13:07:00+00:00,2026-09-26T13:07:00+00:00,,paid,fulfilled,amyhanson@example.com,58.22,2.4,4.47,9.95,0.0,70.24,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58e1,[],764,Mozilla/5.0 (tablet) Safari/120.0,0.0.0.0,False,,,[],US,CA,US
5003490,#04490,4490,1654,2026-09-19T22:32:00+00:00,2026-09-19T22:32:00+00:00,2026-09-19T22:32:00+00:00,2026-09-26T22:32:00+00:00,,paid,fulfilled,john00@example.com,402.8,12.22,31.25,0.0,0.0,421.83,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58e2,[],360,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,WA,US
5003491,#04491,4491,3202,2026-09-19T22:31:00+00:00,2026-09-19T22:31:00+00:00,2026-09-19T22:31:00+00:00,,2026-09-20T03:31:00+00:00,voided,,smithanthony@example.net,596.26,10.73,46.84,0.0,0.0,632.37,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58e3,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",764,Mozilla/5.0 (tablet) Safari/120.0,0.0.0.0,False,,,[],US,MA,US
5003492,#04492,4492,2807,2026-09-19T06:20:00+00:00,2026-09-19T06:20:00+00:00,2026-09-19T06:20:00+00:00,2026-09-26T06:20:00+00:00,,paid,fulfilled,turnerscott@example.net,1038.16,43.82,79.54,7.95,0.0,1081.83,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58e4,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1441,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,MA,US
5003493,#04493,4493,2387,2026-09-19T10:49:00+00:00,2026-09-19T10:49:00+00:00,2026-09-19T10:49:00+00:00,2026-09-26T10:49:00+00:00,,paid,fulfilled,vwood@example.org,127.33,2.84,9.96,7.95,0.0,142.4,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58e5,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",360,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,WA,US
5003494,#04494,4494,783,2026-09-19T18:24:00+00:00,2026-09-19T18:24:00+00:00,2026-09-19T18:24:00+00:00,2026-09-26T18:24:00+00:00,,paid,fulfilled,xweaver@example.net,267.46,11.18,20.51,0.0,0.0,276.79,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58e6,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",355,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,CO,US
5003495,#04495,4495,1676,2026-09-19T06:43:00+00:00,2026-09-19T06:43:00+00:00,2026-09-19T06:43:00+00:00,2026-09-26T06:43:00+00:00,,paid,fulfilled,austin43@example.com,118.21,4.36,9.11,0.0,0.0,122.96,USD,web,https://northwindco.com/collections/google_ads,https://google.com,cart_00000000004c58e7,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""cpc""}]",1424,Mozilla/5.0 (desktop) Edge/120.0,0.0.0.0,False,,,[],CA,BC,CA
5003496,#04496,4496,1914,2026-09-19T23:37:00+00:00,2026-09-19T23:37:00+00:00,2026-09-19T23:37:00+00:00,2026-09-26T23:37:00+00:00,,paid,fulfilled,ahamilton@example.net,137.18,2.38,10.78,0.0,0.0,145.58,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58e8,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1422,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,vip,,[],AU,NSW,AU
5003497,#04497,4497,2014,2026-09-19T20:13:00+00:00,2026-09-19T20:13:00+00:00,2026-09-19T20:13:00+00:00,2026-09-26T20:13:00+00:00,,paid,fulfilled,annawood@example.net,151.1,4.19,11.75,9.95,0.0,168.61,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58e9,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",378,Mozilla/5.0 (mobile) Firefox/120.0,0.0.0.0,False,,,[],US,GA,US
5003498,#04498,4498,1325,2026-09-19T21:13:00+00:00,2026-09-19T21:13:00+00:00,2026-09-19T21:13:00+00:00,2026-09-26T21:13:00+00:00,,paid,fulfilled,pattonmichael@example.net,689.22,3.83,54.83,9.95,0.0,750.17,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58ea,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",356,Mozilla/5.0 (mobile) Edge/120.0,0.0.0.0,False,,,[],US,NY,US
5003499,#04499,4499,2695,2026-09-19T23:01:00+00:00,2026-09-19T23:01:00+00:00,2026-09-19T23:01:00+00:00,2026-09-26T23:01:00+00:00,,paid,fulfilled,scottgay@example.net,326.27,8.95,25.38,7.95,0.0,350.65,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58eb,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1432,Mozilla/5.0 (desktop) Safari/120.0,0.0.0.0,False,,,[],US,TX,US
5003500,#04500,4500,1919,2026-09-19T00:34:00+00:00,2026-09-19T00:34:00+00:00,2026-09-19T00:34:00+00:00,,,refunded,,jgeorge@example.net,94.37,2.87,7.32,9.95,0.0,108.77,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58ec,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",372,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],CA,ON,CA
5003501,#04501,4501,1279,2026-09-19T18:23:00+00:00,2026-09-19T18:23:00+00:00,2026-09-19T18:23:00+00:00,2026-09-26T18:23:00+00:00,,paid,fulfilled,moconnor@example.org,243.14,7.18,18.88,0.0,0.0,254.84,USD,web,https://northwindco.com/collections/organic_search,https://google.com,cart_00000000004c58ed,"[{""name"": ""utm_source"", ""value"": ""google""}, {""name"": ""utm_medium"", ""value"": ""organic""}]",1457,Mozilla/5.0 (desktop) Edge/120.0,0.0.0.0,False,,,[],US,OR,US
5003502,#04502,4502,1807,2026-09-19T21:11:00+00:00,2026-09-19T21:11:00+00:00,2026-09-19T21:11:00+00:00,2026-09-26T21:11:00+00:00,,paid,fulfilled,jonathanmcgrath@example.org,311.62,8.53,24.25,0.0,0.0,327.34,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58ee,[],365,Mozilla/5.0 (mobile) Chrome/120.0,0.0.0.0,False,,,[],US,CO,US
5003503,#04503,4503,31,2026-09-19T03:07:00+00:00,2026-09-19T03:07:00+00:00,2026-09-19T03:07:00+00:00,2026-09-26T03:07:00+00:00,,paid,fulfilled,emily34@example.net,376.38,13.22,29.05,14.95,0.0,407.16,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58ef,[],1420,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,CA,US
5003504,#04504,4504,2264,2026-09-19T12:06:00+00:00,2026-09-19T12:06:00+00:00,2026-09-19T12:06:00+00:00,2026-09-26T12:06:00+00:00,,paid,fulfilled,ramirezmartha@example.com,325.37,7.49,25.43,9.95,0.0,353.26,USD,web,https://northwindco.com/collections/direct,,cart_00000000004c58f0,[],372,Mozilla/5.0 (mobile) Safari/120.0,0.0.0.0,False,,,[],US,OR,US
5003505,#04505,4505,2744,2026-09-19T18:23:00+00:00,2026-09-19T18:23:00+00:00,2026-09-19T18:23:00+00:00,2026-09-26T18:23:00+00:00,,paid,fulfilled,owensandrea@example.net,1083.35,17.66,85.26,9.95,0.0,1160.9,USD,web,https://northwindco.com/collections/referral,https://referral.com,cart_00000000004c58f1,"[{""name"": ""utm_source"", ""value"": ""referral""}, {""name"": ""utm_medium"", ""value"": ""referral""}]",1454,Mozilla/5.0 (desktop) Chrome/120.0,0.0.0.0,False,,,[],US,CO,US
